Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn,Calculated_Revenue
43943.0,2023-03-07 22:36:29,home,61,5,4371,paypal,61,1.0,kelly farley,61,male,0,305
19319.0,2020-07-30 15:22:50,books,360,4,3601,cash,19,0.0,mike fisher,19,female,0,1440
6756.0,2021-10-26 18:59:46,home,312,5,3386,credit card,60,1.0,diana bautista,60,male,0,1560
36503.0,2020-08-30 07:31:45,clothing,139,4,3501,crypto,23,0.0,george ford,23,female,0,556
18594.0,2020-01-22 21:02:04,clothing,330,4,2652,credit card,64,0.0,james day,64,female,0,1320
23407.0,2020-02-08 02:15:06,books,491,3,2963,credit card,58,1.0,jessica faulkner,58,female,0,1473
19703.0,2022-10-27 00:10:34,electronics,54,3,381,credit card,45,0.0,michele king,45,female,0,162
22973.0,2021-09-16 00:55:12,books,197,1,4805,credit card,49,0.0,casey melton,49,female,0,197
42537.0,2022-08-05 17:17:22,clothing,440,1,4778,paypal,42,1.0,krystal williams,42,female,0,440
14447.0,2022-06-23 10:22:52,home,162,2,2786,cash,68,1.0,erik jackson,68,female,0,324
14750.0,2022-08-06 02:13:14,home,338,3,842,cash,52,0.0,shelia bryant,52,female,0,1014
28511.0,2023-08-28 01:10:50,clothing,461,2,1619,credit card,61,0.0,robin yu,61,female,0,922
22332.0,2021-03-26 08:42:03,home,210,5,2827,paypal,58,1.0,stephanie white,58,male,0,1050
21801.0,2020-09-24 04:02:34,books,151,5,4413,cash,34,0.0,micheal berry,34,male,0,755
20145.0,2020-09-18 08:58:25,books,53,4,1184,paypal,30,0.0,diana ross,30,female,0,212
13506.0,2020-08-26 14:02:35,books,22,3,3668,paypal,48,1.0,amanda hayes,48,male,0,66
16633.0,2022-11-26 22:56:51,electronics,268,5,1972,paypal,49,1.0,valerie moore,49,male,0,1340
45067.0,2021-04-15 07:10:24,clothing,82,3,2882,paypal,36,0.0,kyle robles,36,female,0,246
738.0,2021-02-04 12:35:52,home,335,3,3678,credit card,50,1.0,melissa medina,50,male,0,1005
47515.0,2022-05-06 03:37:43,electronics,375,5,3965,credit card,58,1.0,carl sloan,58,female,0,1875
15489.0,2020-06-19 22:42:36,electronics,55,2,4671,cash,61,0.0,tyler guzman,61,female,0,110
35437.0,2023-02-18 19:50:47,books,103,2,4861,paypal,40,0.0,roger rice,40,female,0,206
28933.0,2021-01-29 03:00:07,books,459,1,360,paypal,57,1.0,barbara lopez,57,female,0,459
17527.0,2021-09-13 09:42:55,electronics,323,3,5195,paypal,58,0.0,ashley hernandez,58,male,0,969
23481.0,2023-03-05 07:36:46,clothing,401,5,2212,crypto,30,0.0,jennifer aguilar,30,female,0,2005
37790.0,2023-05-25 14:58:35,books,338,2,698,paypal,41,0.0,andrew wilkerson,41,male,0,676
32990.0,2021-03-05 07:11:56,clothing,315,4,1142,cash,70,0.0,richard pennington,70,male,0,1260
43760.0,2020-02-11 00:33:22,clothing,397,5,928,credit card,55,0.0,benjamin white,55,female,0,1985
22601.0,2021-03-08 03:18:32,books,304,5,3785,paypal,22,1.0,thomas gilmore,22,male,0,1520
18910.0,2020-05-17 14:16:27,books,238,1,2587,credit card,51,0.0,amanda anderson,51,male,0,238
34552.0,2023-06-15 04:29:01,electronics,232,3,2070,paypal,68,1.0,eugene gonzales,68,female,0,696
11099.0,2022-11-25 07:34:22,clothing,493,4,4109,cash,69,1.0,andrew ellis,69,male,0,1972
49396.0,2021-06-06 20:35:03,home,414,2,2743,credit card,40,0.0,cynthia hawkins,40,female,0,828
19673.0,2023-01-01 02:08:39,books,45,3,5111,credit card,29,1.0,ashley lawson,29,female,0,135
31943.0,2022-09-25 16:36:10,home,143,2,770,credit card,53,0.0,heather johnson,53,male,0,286
27159.0,2022-11-02 12:28:38,books,35,3,2521,credit card,45,0.0,michelle martin,45,male,0,105
4818.0,2023-07-06 11:32:17,clothing,371,1,1682,paypal,70,1.0,greg walker,70,male,0,371
23191.0,2020-04-23 05:12:13,electronics,269,1,3040,paypal,40,0.0,christopher torres,40,male,0,269
48082.0,2022-04-26 21:57:03,clothing,420,5,3892,credit card,29,0.0,thomas allen,29,male,0,2100
42345.0,2020-05-09 18:28:03,home,177,4,2888,crypto,24,0.0,jill hall,24,female,1,708
26043.0,2021-07-20 09:48:06,home,60,2,2420,credit card,41,1.0,jeffrey walker,41,female,0,120
25767.0,2021-05-12 21:20:02,clothing,21,4,1118,paypal,24,1.0,david harris,24,male,1,84
21594.0,2022-05-28 18:03:59,books,43,4,4333,credit card,53,1.0,mark smith,53,female,0,172
34176.0,2023-04-13 22:33:09,books,151,2,1332,paypal,22,1.0,mark ortiz,22,male,1,302
14823.0,2021-07-08 22:01:57,home,388,3,2937,credit card,67,1.0,james johnson,67,male,1,1164
46361.0,2021-06-14 17:44:37,clothing,323,1,4447,paypal,51,0.0,jon shaw,51,female,1,323
24111.0,2021-04-19 03:18:52,electronics,18,3,590,paypal,68,1.0,lawrence hendrix,68,male,0,54
43084.0,2020-08-24 04:07:29,electronics,32,3,4552,cash,28,1.0,shane nicholson,28,male,1,96
13766.0,2021-10-23 11:21:29,clothing,231,5,949,credit card,40,0.0,noah gordon,40,female,0,1155
3430.0,2023-07-10 22:13:13,electronics,29,1,4505,paypal,33,1.0,evan lawson,33,female,0,29
29583.0,2020-06-06 09:18:30,books,406,3,4808,cash,21,0.0,sheri boone,21,female,0,1218
24698.0,2023-06-14 05:36:46,clothing,253,3,821,paypal,35,0.0,matthew brown,35,female,0,759
31924.0,2022-01-25 10:07:52,home,234,1,3423,paypal,38,0.0,jennifer walker dvm,38,male,1,234
8297.0,2023-07-04 16:27:13,electronics,105,3,2231,credit card,49,0.0,jessica hayden,49,female,1,315
48796.0,2023-05-07 11:17:25,books,433,1,3555,cash,31,0.0,molly rodriguez,31,female,0,433
32969.0,2023-08-25 14:38:53,home,217,1,2495,crypto,21,0.0,steven reynolds,21,male,1,217
19894.0,2022-07-23 10:34:06,books,33,3,5013,paypal,49,0.0,tina christian,49,female,0,99
48945.0,2022-05-11 07:42:01,home,323,3,3004,credit card,36,0.0,clarence hendricks,36,male,0,969
7608.0,2022-07-12 21:51:03,clothing,346,3,1463,cash,58,0.0,ralph bailey,58,female,1,1038
6106.0,2021-06-16 10:21:42,clothing,201,4,2664,credit card,45,0.0,gina perez,45,female,1,804
19648.0,2022-05-08 14:20:00,home,164,2,1382,credit card,36,0.0,adriana odonnell,36,male,1,328
4531.0,2023-01-04 00:52:43,clothing,121,5,3437,paypal,24,0.0,dana rodriguez,24,male,0,605
24629.0,2020-06-20 06:58:02,clothing,391,3,2559,paypal,66,0.0,stephanie franco,66,male,0,1173
30555.0,2022-08-08 01:53:10,electronics,436,3,2487,paypal,41,0.0,cindy rios,41,male,1,1308
19993.0,2021-10-05 01:30:25,clothing,85,2,4805,cash,51,0.0,juan chandler,51,female,0,170
17464.0,2022-10-29 00:50:27,clothing,201,3,1041,paypal,46,1.0,katie spears,46,male,0,603
10264.0,2020-07-22 14:24:33,books,404,3,158,cash,23,0.0,kristen bell,23,female,0,1212
23728.0,2023-07-30 06:22:02,books,87,1,1586,credit card,60,0.0,jon roberts,60,male,0,87
34015.0,2020-06-07 22:01:22,books,476,3,4405,paypal,62,0.0,willie mclaughlin,62,male,0,1428
18272.0,2023-06-11 11:44:38,electronics,301,4,1207,paypal,21,0.0,lisa smith,21,male,1,1204
45896.0,2023-02-25 07:57:26,books,15,3,3028,paypal,61,1.0,andrea arnold,61,female,0,45
35604.0,2022-09-03 03:04:06,home,358,5,4368,paypal,69,0.0,denise monroe,69,female,0,1790
11633.0,2023-04-02 05:28:45,electronics,253,4,3260,credit card,25,1.0,karen hobbs,25,male,0,1012
43065.0,2021-01-26 07:24:23,clothing,340,3,3769,paypal,26,0.0,jade martinez,26,male,0,1020
28474.0,2020-01-28 07:07:10,books,339,5,3385,credit card,61,0.0,michael thomas,61,female,0,1695
13581.0,2022-09-10 14:13:03,electronics,402,1,505,credit card,67,1.0,sean foley,67,female,0,402
20367.0,2021-06-02 17:06:43,home,50,3,3210,credit card,46,0.0,oscar wiggins,46,male,0,150
31671.0,2023-07-04 20:39:36,books,80,2,3090,credit card,20,0.0,sandra edwards,20,male,0,160
1901.0,2021-12-25 13:50:20,home,217,1,4367,cash,61,0.0,dennis harris,61,male,1,217
29023.0,2021-06-30 15:24:50,clothing,391,5,3416,crypto,46,1.0,pamela sweeney,46,female,0,1955
37590.0,2022-10-30 19:57:22,home,27,1,5163,paypal,33,0.0,jennifer bryant,33,female,0,27
9864.0,2022-10-17 04:42:09,books,152,5,2363,credit card,43,1.0,frederick jenkins,43,male,0,760
23593.0,2020-01-27 01:58:46,electronics,500,2,398,credit card,26,1.0,brian thomas,26,female,1,1000
3228.0,2023-02-13 10:25:01,clothing,48,2,4799,cash,32,1.0,eric gross,32,female,0,96
3194.0,2021-10-27 12:01:03,clothing,127,5,3030,cash,68,0.0,rebecca banks,68,female,0,635
28699.0,2022-08-28 12:25:26,clothing,146,3,3525,paypal,61,0.0,jennifer anderson,61,male,0,438
44462.0,2022-06-29 10:14:46,home,339,4,608,credit card,65,1.0,jerry howard,65,female,0,1356
40004.0,2021-07-10 03:02:57,books,450,3,4988,paypal,35,0.0,nicole conley,35,male,0,1350
20184.0,2021-06-25 16:57:46,electronics,287,4,961,credit card,52,1.0,david graves,52,male,0,1148
8519.0,2023-03-18 08:15:14,electronics,404,4,5085,crypto,62,0.0,robert ayers,62,female,0,1616
28783.0,2022-01-19 22:51:46,clothing,452,4,3781,paypal,23,0.0,jessica robles,23,female,1,1808
24158.0,2023-04-07 00:06:42,books,140,4,3251,crypto,25,0.0,jesus strong,25,female,0,560
34647.0,2020-08-01 21:06:14,electronics,105,2,833,credit card,34,0.0,mary hurst,34,male,0,210
34582.0,2023-06-27 21:02:19,electronics,67,1,2308,credit card,43,0.0,johnny clark,43,male,0,67
11774.0,2020-10-20 02:23:58,clothing,243,5,615,credit card,31,0.0,sarah mckinney,31,female,0,1215
10923.0,2021-07-26 06:48:16,home,488,2,1048,crypto,29,0.0,adam archer,29,male,0,976
45778.0,2023-08-09 08:37:26,electronics,428,2,165,credit card,20,0.0,shannon taylor,20,female,0,856
34639.0,2020-07-24 03:03:45,books,219,4,1823,credit card,35,1.0,toni cole,35,female,0,876
1305.0,2020-11-06 17:27:28,clothing,118,5,733,paypal,33,0.0,jason lopez,33,male,0,590
18589.0,2023-02-28 02:38:34,clothing,254,2,3322,cash,54,1.0,deanna mccoy,54,female,0,508
17244.0,2020-06-29 12:09:28,books,352,1,1453,credit card,62,1.0,connie garcia,62,male,0,352
43214.0,2021-09-12 03:14:27,books,441,5,4838,paypal,50,0.0,matthew walsh,50,female,0,2205
36484.0,2020-10-27 22:46:27,clothing,142,1,750,credit card,40,0.0,mary bryant,40,female,0,142
25450.0,2020-11-11 02:32:49,books,197,1,3263,paypal,47,1.0,george perry,47,male,0,197
15833.0,2021-04-24 20:12:26,books,98,1,450,credit card,27,1.0,zachary allen,27,female,0,98
48268.0,2022-07-04 15:38:38,electronics,342,3,1389,paypal,27,0.0,antonio cooper,27,female,0,1026
47971.0,2021-12-12 08:46:46,clothing,138,3,1428,cash,27,0.0,samantha davis,27,male,0,414
12693.0,2021-06-22 19:57:46,books,306,3,2937,credit card,44,0.0,sharon orozco,44,female,0,918
30428.0,2020-03-30 12:31:58,clothing,428,5,5181,cash,53,0.0,samantha porter,53,male,0,2140
47299.0,2023-08-26 20:07:23,electronics,423,3,1461,paypal,58,0.0,karla johnson,58,female,0,1269
41034.0,2023-06-10 06:59:51,clothing,396,4,1488,credit card,25,1.0,bobby smith,25,female,0,1584
12031.0,2022-08-15 23:04:08,books,131,4,1961,credit card,61,0.0,julia stone,61,male,0,524
29546.0,2023-04-13 07:59:56,books,35,1,3118,cash,49,1.0,james fletcher,49,female,0,35
3161.0,2020-11-10 18:20:47,books,196,1,485,paypal,51,1.0,anita burch,51,male,0,196
33052.0,2022-07-03 04:26:02,home,181,5,3344,crypto,18,0.0,mary lewis,18,female,0,905
49300.0,2021-09-21 17:11:56,clothing,139,2,4020,crypto,21,1.0,darryl davis,21,female,0,278
17599.0,2021-06-19 09:24:09,books,52,5,1602,credit card,63,0.0,amanda gallegos,63,male,0,260
35553.0,2023-07-21 05:16:41,electronics,128,1,957,cash,70,1.0,joseph brown,70,male,0,128
46533.0,2022-11-21 01:20:12,books,27,3,1059,paypal,52,0.0,stacy hill,52,female,0,81
9143.0,2023-01-24 20:47:54,electronics,204,1,421,credit card,58,0.0,isaac fernandez,58,female,1,204
10286.0,2022-03-20 02:44:24,electronics,67,4,4247,credit card,23,0.0,tiffany shah,23,female,0,268
13777.0,2021-05-22 23:14:19,home,328,1,4033,paypal,43,0.0,todd reeves,43,male,0,328
45641.0,2023-07-29 00:15:02,books,164,4,2320,paypal,58,0.0,tracie santos,58,male,0,656
19560.0,2020-04-01 17:51:18,clothing,50,2,4233,credit card,26,1.0,jason chambers,26,female,0,100
7706.0,2022-06-05 07:54:45,clothing,203,2,3542,credit card,69,1.0,samuel rivas,69,female,0,406
19764.0,2020-09-10 13:48:54,books,86,3,4828,cash,61,0.0,richard walker,61,male,0,258
2304.0,2021-01-26 19:34:15,books,490,2,4491,cash,40,1.0,mariah ibarra,40,female,0,980
35457.0,2023-07-14 06:43:51,home,399,3,3705,credit card,43,1.0,brian best,43,male,0,1197
49248.0,2020-05-23 20:48:57,books,248,4,1869,crypto,44,0.0,kimberly anderson,44,male,1,992
12766.0,2021-02-25 02:00:29,books,165,4,2210,paypal,51,1.0,margaret campbell,51,male,1,660
35786.0,2022-08-26 04:59:03,books,494,4,2175,paypal,49,0.0,robert strong,49,female,0,1976
8771.0,2022-05-02 23:44:26,clothing,225,4,4703,cash,22,1.0,theresa williamson,22,male,1,900
47931.0,2020-12-01 13:59:57,books,165,4,2239,credit card,40,0.0,alexander parker,40,female,0,660
34614.0,2021-07-21 06:47:31,books,252,3,1606,paypal,68,0.0,dylan hernandez,68,female,1,756
27397.0,2020-11-02 18:25:46,electronics,304,5,4160,paypal,40,1.0,michelle singh,40,female,0,1520
12236.0,2021-07-27 12:54:21,clothing,370,1,4567,cash,18,0.0,suzanne rodriguez,18,female,0,370
14685.0,2021-06-22 13:32:31,home,347,1,3186,paypal,32,0.0,amanda daniel,32,male,0,347
11320.0,2023-01-26 09:43:08,clothing,280,5,229,crypto,21,0.0,jacob hill,21,male,1,1400
18407.0,2023-01-14 14:24:49,electronics,208,2,1051,cash,68,0.0,jeffrey patton,68,male,0,416
41239.0,2023-08-06 20:18:55,clothing,288,3,2497,paypal,40,0.0,anthony mccoy,40,female,0,864
14848.0,2022-01-13 07:40:14,electronics,293,3,186,credit card,18,1.0,tina williams,18,male,0,879
28834.0,2023-05-24 18:19:49,books,434,3,3282,crypto,62,0.0,molly stanley,62,male,0,1302
15273.0,2020-08-21 09:25:49,clothing,185,5,3951,paypal,58,0.0,christopher arias,58,male,0,925
40219.0,2021-02-10 14:10:33,books,217,1,4978,crypto,29,0.0,duane jackson,29,male,1,217
21565.0,2021-11-20 16:27:36,home,62,4,5206,credit card,43,0.0,kendra jones,43,male,0,248
44406.0,2021-02-16 06:51:55,books,34,4,1753,crypto,28,0.0,walter hicks,28,male,0,136
6500.0,2022-10-19 04:05:19,clothing,410,1,509,credit card,50,0.0,eileen manning,50,male,0,410
12456.0,2022-03-05 10:57:44,clothing,179,4,3416,cash,41,1.0,thomas miller,41,female,0,716
5378.0,2020-06-13 06:53:03,home,222,2,411,paypal,34,0.0,carl clark,34,female,1,444
8868.0,2022-03-08 06:33:23,books,313,2,1998,cash,69,0.0,matthew swanson,69,male,0,626
22575.0,2022-12-27 13:21:44,clothing,429,3,5036,paypal,33,0.0,james davis,33,male,0,1287
17595.0,2022-03-12 02:28:41,home,283,2,1890,credit card,39,0.0,david scott,39,male,0,566
20548.0,2022-09-09 11:22:09,books,46,1,3998,cash,40,0.0,margaret thomas,40,male,0,46
32651.0,2021-12-07 10:34:34,clothing,472,4,4187,cash,49,1.0,thomas brown,49,male,1,1888
47051.0,2021-08-12 15:44:58,electronics,356,3,3859,paypal,54,0.0,mr. david rush,54,female,0,1068
6941.0,2023-05-19 12:17:21,electronics,490,5,4638,cash,48,0.0,raymond reyes,48,female,0,2450
18941.0,2023-09-07 07:22:21,clothing,74,4,3618,cash,24,0.0,matthew alexander,24,female,0,296
47681.0,2022-08-29 01:08:19,clothing,209,4,3140,paypal,33,0.0,amanda cowan,33,male,0,836
39809.0,2022-06-24 01:11:09,books,409,3,3207,credit card,21,0.0,brett elliott,21,female,0,1227
26748.0,2020-05-27 13:13:44,home,452,1,1634,credit card,40,0.0,diane giles,40,male,1,452
4610.0,2020-06-19 01:54:31,home,257,2,4412,cash,42,0.0,benjamin rodriguez,42,male,0,514
5440.0,2021-06-29 12:39:38,home,344,5,2702,cash,24,0.0,kimberly brown,24,male,0,1720
48869.0,2023-01-09 18:49:24,electronics,66,4,492,credit card,51,0.0,andrew hodge,51,female,0,264
20532.0,2021-02-12 02:54:35,home,117,5,1704,paypal,23,1.0,brittany salazar,23,male,0,585
36176.0,2022-06-25 04:28:25,books,312,3,5022,cash,42,0.0,shannon porter,42,male,1,936
32594.0,2021-06-16 22:52:13,clothing,225,1,2373,paypal,52,1.0,jamie nash,52,male,0,225
19941.0,2021-12-02 17:03:07,home,63,4,2112,credit card,48,0.0,kevin patel,48,female,1,252
2855.0,2023-08-19 17:37:54,clothing,73,4,3199,credit card,36,0.0,sandra hayes,36,male,0,292
45094.0,2022-07-03 10:23:14,electronics,481,4,491,paypal,61,1.0,terry cox,61,female,0,1924
1137.0,2023-08-11 18:07:01,clothing,424,4,3913,crypto,46,0.0,andrea burke,46,male,0,1696
32504.0,2023-04-08 06:16:18,electronics,237,4,5168,cash,58,1.0,benjamin pugh,58,male,1,948
31911.0,2021-10-27 17:28:13,books,323,2,1084,credit card,64,1.0,christopher jackson,64,female,0,646
11165.0,2020-08-04 22:31:55,home,11,5,1766,paypal,35,0.0,thomas patton,35,male,1,55
30393.0,2021-04-05 18:32:30,electronics,274,4,3318,cash,58,0.0,kimberly morgan,58,female,0,1096
7953.0,2021-02-03 20:56:42,books,468,5,1699,credit card,31,1.0,brian campbell,31,male,1,2340
30505.0,2021-01-19 01:06:44,clothing,277,5,2948,credit card,36,1.0,lisa cabrera,36,female,0,1385
17384.0,2022-06-30 05:14:22,home,31,3,2481,paypal,20,1.0,steven mullen,20,male,1,93
27253.0,2023-07-18 21:52:14,clothing,140,1,4809,crypto,40,0.0,kristin snyder,40,male,0,140
13173.0,2020-11-06 05:24:24,electronics,248,2,1677,cash,44,1.0,adam mcclain,44,male,1,496
3646.0,2020-01-24 02:01:22,clothing,324,3,4063,paypal,55,0.0,jessica robinson,55,female,0,972
1668.0,2022-12-21 13:23:51,books,47,1,2403,paypal,47,0.0,tara white,47,male,0,47
1398.0,2023-06-15 16:53:30,clothing,473,5,3864,cash,70,0.0,audrey robinson,70,female,0,2365
34113.0,2020-03-22 21:09:50,clothing,427,1,3837,cash,67,1.0,melissa wilson,67,male,0,427
9382.0,2021-09-17 04:41:04,electronics,457,1,1716,credit card,54,0.0,kim lopez,54,female,0,457
33998.0,2020-06-09 11:48:33,home,454,1,1562,credit card,53,0.0,felicia james,53,female,0,454
3373.0,2021-09-28 22:43:44,books,307,5,1293,paypal,69,1.0,kimberly hughes,69,male,0,1535
15465.0,2023-03-28 08:07:07,clothing,238,4,2958,paypal,45,0.0,alexander welch,45,male,1,952
31831.0,2021-06-26 00:53:37,clothing,263,1,1936,credit card,27,1.0,malik sharp,27,female,0,263
7925.0,2020-01-07 18:06:24,clothing,348,2,2436,credit card,70,1.0,sabrina johnson,70,female,0,696
49427.0,2022-01-04 21:55:18,books,148,4,3869,paypal,18,1.0,amanda edwards,18,male,1,592
47839.0,2021-10-30 06:58:14,clothing,332,3,659,paypal,26,1.0,norman martinez,26,female,0,996
29131.0,2021-09-19 03:10:56,clothing,417,2,2528,cash,31,0.0,linda pace,31,male,1,834
20905.0,2023-04-24 13:11:53,clothing,271,4,2480,credit card,46,0.0,jason turner,46,female,1,1084
16900.0,2020-02-15 16:12:25,books,263,4,4713,credit card,20,0.0,paula jones,20,female,1,1052
48776.0,2020-11-20 12:45:21,electronics,104,5,4720,cash,64,0.0,amy flores,64,male,0,520
23527.0,2022-10-23 09:18:58,home,439,3,1342,cash,68,0.0,christopher hicks,68,male,0,1317
33987.0,2021-01-21 09:36:12,clothing,231,2,263,paypal,31,0.0,timothy richardson,31,female,0,462
28298.0,2020-06-07 07:15:07,home,331,2,4015,paypal,59,0.0,charles gonzalez,59,female,0,662
9158.0,2022-02-26 04:20:46,home,136,5,1742,paypal,32,0.0,john roberts,32,male,0,680
2788.0,2020-10-05 20:05:51,home,61,2,826,paypal,33,0.0,kelly buck,33,male,1,122
10145.0,2021-12-02 08:47:45,electronics,271,1,1965,crypto,54,0.0,cheryl obrien,54,male,1,271
33859.0,2022-08-17 21:39:57,clothing,259,3,2870,cash,66,0.0,jacob rodriguez,66,female,0,777
29930.0,2021-07-12 03:36:27,electronics,422,1,1904,paypal,46,1.0,elizabeth christian,46,male,0,422
39338.0,2021-04-08 12:23:20,clothing,352,1,4257,paypal,36,0.0,christina rivera,36,male,0,352
1241.0,2020-01-30 06:32:56,home,298,1,4967,paypal,38,1.0,robert kim,38,male,0,298
30828.0,2021-10-16 06:37:28,books,378,2,1066,cash,44,1.0,christopher alexander,44,female,0,756
11526.0,2021-11-07 11:45:06,electronics,115,3,4029,cash,48,0.0,stanley wilson,48,female,0,345
18974.0,2021-02-24 11:12:02,clothing,35,2,1560,cash,34,0.0,debra mack,34,male,0,70
36582.0,2022-02-21 16:25:27,clothing,177,2,3637,cash,33,1.0,kevin bentley,33,female,0,354
37310.0,2021-04-27 23:31:29,books,275,1,2398,credit card,69,0.0,angela brown,69,female,1,275
39643.0,2022-05-19 00:15:44,books,87,3,3684,cash,21,0.0,brenda taylor,21,male,0,261
32963.0,2020-09-19 02:59:58,electronics,484,4,2028,cash,64,0.0,brian may,64,male,0,1936
39206.0,2022-02-11 11:13:16,home,464,3,3709,crypto,32,0.0,erica johnson,32,female,0,1392
10352.0,2021-07-06 11:55:35,home,15,2,3391,crypto,29,0.0,diane smith,29,male,0,30
24514.0,2023-09-12 17:57:38,books,214,1,4621,credit card,53,1.0,justin mccormick,53,male,1,214
46559.0,2020-11-18 05:07:07,electronics,261,3,1979,credit card,46,1.0,charles hodge,46,male,0,783
7224.0,2022-11-28 13:05:44,books,369,1,3890,cash,26,1.0,james vasquez,26,female,0,369
22317.0,2021-09-12 02:09:59,clothing,330,4,3816,paypal,25,0.0,robert castillo,25,female,0,1320
33709.0,2022-04-19 07:16:25,electronics,285,2,5246,paypal,67,1.0,sandra rivera,67,male,1,570
30593.0,2023-04-16 08:48:34,home,187,5,1475,crypto,38,0.0,douglas allen,38,female,0,935
36934.0,2021-06-28 19:52:40,books,295,3,389,cash,45,0.0,christopher martin dds,45,female,0,885
43855.0,2022-04-26 16:26:45,home,37,3,3043,credit card,56,0.0,elizabeth chambers,56,female,1,111
24030.0,2023-09-11 12:40:37,books,491,4,1082,paypal,18,1.0,shawn davis,18,male,0,1964
25830.0,2021-03-09 16:06:52,home,85,2,3587,credit card,36,0.0,timothy moore,36,female,0,170
27996.0,2022-09-27 08:27:36,books,103,4,2845,paypal,24,1.0,dakota gonzalez,24,male,0,412
44407.0,2023-04-06 19:33:41,clothing,401,2,1227,credit card,53,1.0,arthur hawkins,53,male,0,802
6654.0,2022-12-24 09:29:06,books,30,1,2120,credit card,19,0.0,james dean,19,female,0,30
31508.0,2022-11-28 14:05:10,books,416,4,626,credit card,40,0.0,aaron williams,40,female,0,1664
